time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010461700000	-24.9224	-5.94002	4.79622	2.19846	-0.571487	lidar	2.63995	-25.146	-5.91902	-24.955	-5.97587	-2.83295	3.87484
1477010461750000	-25.0532	-5.73567	4.79958	2.16863	-0.567611	radar	1.85447	-24.8975	-5.02285	-25.094	-5.7802	-2.72537	3.95132
1477010461800000	-25.1867	-5.56208	4.77387	2.14792	-0.560473	lidar	0.39544	-25.1941	-5.64372	-25.2276	-5.58079	-2.61581	4.02492
1477010461850000	-25.3405	-5.37699	4.77923	2.14416	-0.512928	radar	1.32436	-25.5328	-5.4399	-25.3556	-5.37777	-2.50435	4.09557
1477010461900000	-25.483	-5.15741	4.80903	2.11867	-0.511228	lidar	0.584074	-25.5713	-5.10241	-25.4779	-5.1713	-2.39109	4.16322
1477010461950000	-25.6157	-4.97809	4.78982	2.11703	-0.462069	radar	6.32249	-25.0178	-6.55904	-25.5946	-4.96152	-2.27613	4.22781
1477010462000000	-25.7315	-4.80271	4.75246	2.09945	-0.45769	lidar	0.620777	-25.6952	-4.89995	-25.7055	-4.7486	-2.15956	4.2893
1477010462050000	-25.852	-4.59695	4.75482	2.08144	-0.44585	radar	0.181586	-25.8162	-4.40681	-25.8105	-4.53268	-2.04149	4.34764
1477010462100000	-25.9631	-4.35926	4.78537	2.05164	-0.452943	lidar	0.508898	-25.9516	-4.26659	-25.9096	-4.31392	-1.92202	4.40279
1477010462150000	-26.0711	-4.13869	4.78948	2.00426	-0.519283	radar	11.1982	-26.8953	-4.43966	-26.0027	-4.0925	-1.80125	4.45471
1477010462200000	-26.16	-3.8624	4.84981	1.96309	-0.533786	lidar	2.08718	-26.1198	-3.67723	-26.0897	-3.86856	-1.67928	4.50337
1477010462250000	-26.2333	-3.62629	4.85228	1.90894	-0.597927	radar	3.48975	-26.5652	-3.85723	-26.1706	-3.64227	-1.55623	4.54875
1477010462300000	-26.2609	-3.35986	4.86752	1.85585	-0.622784	lidar	4.41163	-25.9974	-3.24722	-26.2453	-3.41381	-1.4322	4.59081
1477010462350000	-26.3105	-3.11728	4.87053	1.80945	-0.654414	radar	0.419208	-26.2976	-3.01078	-26.3138	-3.18332	-1.30729	4.62954
1477010462400000	-26.3344	-2.87871	4.8576	1.76648	-0.666289	lidar	1.3537	-26.1741	-2.87885	-26.376	-2.95098	-1.18162	4.66493
1477010462450000	-26.3936	-2.65213	4.84844	1.74595	-0.64333	radar	1.46628	-26.4681	-3.44967	-26.4319	-2.71697	-1.05529	4.69696
1477010462500000	-26.4713	-2.48721	4.77374	1.73707	-0.62261	lidar	5.81873	-26.674	-2.73852	-26.4815	-2.48143	-0.928411	4.72562
1477010462550000	-26.5274	-2.25199	4.77844	1.72284	-0.587069	radar	1.06225	-26.657	-1.72382	-26.5247	-2.24456	-0.80109	4.75091
1477010462600000	-26.5778	-2.05106	4.74033	1.70354	-0.578369	lidar	1.30085	-26.6691	-2.17333	-26.5616	-2.0065	-0.673434	4.77284
1477010462650000	-26.6093	-1.81369	4.7418	1.68588	-0.548114	radar	2.00183	-26.3248	-1.32261	-26.5921	-1.76744	-0.545553	4.79141
1477010462700000	-26.6068	-1.56731	4.74747	1.648	-0.559209	lidar	1.10331	-26.4671	-1.53207	-26.6161	-1.52753	-0.417552	4.80664
1477010462750000	-26.6036	-1.33537	4.73929	1.60444	-0.59303	radar	1.68361	-26.4998	-2.19526	-26.6338	-1.28695	-0.289538	4.81852
1477010462800000	-26.6069	-1.10836	4.72656	1.57498	-0.593462	lidar	0.0701488	-26.5998	-1.14277	-26.6451	-1.04586	-0.161616	4.8271
1477010462850000	-26.6366	-0.881368	4.71991	1.56109	-0.57077	radar	5.1952	-27.2008	-1.67679	-26.65	-0.804425	-0.0338883	4.83238
1477010462900000	-26.6475	-0.634711	4.73675	1.53822	-0.563771	lidar	0.496447	-26.7355	-0.59539	-26.6485	-0.562811	0.0935412	4.83439
1477010462950000	-26.6345	-0.393839	4.7463	1.49892	-0.593456	radar	2.22331	-26.9891	0.0351487	-26.6406	-0.321181	0.220572	4.83317
1477010463000000	-26.5885	-0.109469	4.80593	1.45873	-0.602135	lidar	2.58177	-26.4553	0.0602653	-26.6264	-0.0796947	0.347104	4.82874
1477010463050000	-26.5692	0.128739	4.80849	1.4294	-0.607257	radar	2.75091	-26.9537	0.136943	-26.6059	0.161489	0.473041	4.82116
1477010463100000	-26.5457	0.412455	4.86927	1.40442	-0.598496	lidar	1.81626	-26.6201	0.57588	-26.5792	0.402213	0.598287	4.81045
1477010463150000	-26.5341	0.650282	4.86161	1.39766	-0.553923	radar	1.77868	-26.8241	0.381506	-26.5462	0.642323	0.722748	4.79667
1477010463200000	-26.5273	0.927062	4.9102	1.38516	-0.535227	lidar	3.17943	-26.7293	1.06082	-26.5069	0.881666	0.846334	4.77986
1477010463250000	-26.4899	1.18268	4.92081	1.38042	-0.47974	radar	7.08029	-25.9562	2.60409	-26.4616	1.12009	0.968955	4.76007
1477010463300000	-26.4338	1.42321	4.92087	1.35398	-0.482385	lidar	0.0654638	-26.3986	1.42212	-26.4101	1.35745	1.09053	4.73737
1477010463350000	-26.3947	1.64502	4.89276	1.34236	-0.456876	radar	8.16653	-26.5072	-0.563928	-26.3526	1.59361	1.21096	4.71181
1477010463400000	-26.3402	1.86269	4.86673	1.31974	-0.45755	lidar	0.295656	-26.3594	1.79315	-26.2891	1.82841	1.33018	4.68345
1477010463450000	-26.2716	2.09383	4.86512	1.28992	-0.473577	radar	0.273501	-26.3475	1.82827	-26.2197	2.06173	1.44811	4.65235
1477010463500000	-26.2093	2.29508	4.82326	1.26688	-0.47423	lidar	0.783456	-26.2502	2.18481	-26.1444	2.29342	1.56467	4.61859
1477010463550000	-26.1464	2.52469	4.81634	1.2569	-0.442619	radar	0.692978	-26.069	2.27896	-26.0633	2.52336	1.67979	4.58223
1477010463600000	-26.0687	2.76483	4.83197	1.23547	-0.441378	lidar	0.10279	-26.0641	2.80701	-25.9765	2.75141	1.79339	4.54334
1477010463650000	-25.9727	2.98693	4.83852	1.19061	-0.496993	radar	3.00939	-26.3234	3.02388	-25.8841	2.97746	1.90543	4.502
1477010463700000	-25.8727	3.25714	4.89991	1.16783	-0.492889	lidar	1.59652	-25.8345	3.42005	-25.7861	3.20139	2.01582	4.45828
1477010463750000	-25.7898	3.48575	4.90193	1.14784	-0.490411	radar	2.13348	-26.1824	3.73376	-25.6826	3.42306	2.12452	4.41227
1477010463800000	-25.6835	3.69159	4.88253	1.1203	-0.494329	lidar	0.197782	-25.6666	3.63509	-25.5737	3.64239	2.23146	4.36404
1477010463850000	-25.5665	3.9002	4.87521	1.08865	-0.507231	radar	1.13043	-25.5773	3.13316	-25.4596	3.85924	2.3366	4.31367
1477010463900000	-25.4981	4.08828	4.82494	1.07587	-0.495174	lidar	3.78339	-25.7492	3.99968	-25.3402	4.07353	2.43989	4.26125
1477010463950000	-25.3745	4.29191	4.81987	1.04638	-0.503119	radar	0.616306	-25.3516	3.75691	-25.2157	4.28514	2.54127	4.20686
1477010464000000	-25.2152	4.50585	4.84382	1.01007	-0.514554	lidar	2.00902	-25.0214	4.52803	-25.0863	4.49399	2.64071	4.15058
1477010464050000	-25.0648	4.70361	4.83743	0.987275	-0.493194	radar	8.97033	-24.2719	4.30917	-24.9518	4.69998	2.73817	4.09251
1477010464100000	-24.946	4.89923	4.82406	0.967398	-0.488404	lidar	0.441914	-25.0363	4.88499	-24.8126	4.90303	2.83361	4.03273
1477010464150000	-24.7898	5.09069	4.82539	0.937497	-0.492334	radar	2.31346	-24.3609	4.95947	-24.6686	5.10304	2.92701	3.97132
1477010464200000	-24.6227	5.2996	4.85624	0.908956	-0.495535	lidar	0.906201	-24.5041	5.35293	-24.5201	5.29995	3.01833	3.90839
1477010464250000	-24.4508	5.4764	4.8633	0.863594	-0.537999	radar	0.917552	-24.4379	5.24592	-24.367	5.49367	3.10754	3.84401
1477010464300000	-24.2636	5.64839	4.86701	0.825888	-0.549844	lidar	1.2234	-24.1159	5.61152	-24.2095	5.68414	3.19464	3.77827
1477010464350000	-24.0975	5.81072	4.85719	0.78905	-0.572052	radar	3.16294	-24.5638	4.75836	-24.0477	5.8713	3.27959	3.71127
1477010464400000	-23.9229	5.97187	4.84845	0.757959	-0.575209	lidar	0.0488835	-23.9153	5.94377	-23.8818	6.05508	3.36239	3.64309
1477010464450000	-23.779	6.1623	4.82318	0.772005	-0.482714	radar	4.83927	-23.5491	6.44495	-23.7117	6.23542	3.44302	3.57383
1477010464500000	-23.611	6.31926	4.80884	0.747388	-0.483891	lidar	0.115412	-23.6471	6.29102	-23.5377	6.41227	3.52148	3.50357
1477010464550000	-23.4613	6.4976	4.7942	0.746876	-0.439071	radar	1.80725	-23.7544	6.53746	-23.3598	6.58559	3.59775	3.4324
1477010464600000	-23.2414	6.70887	4.87791	0.727126	-0.433275	lidar	4.20157	-23.0099	6.86182	-23.1781	6.75533	3.67185	3.36041
1477010464650000	-23.0451	6.85259	4.86561	0.702044	-0.429315	radar	5.53156	-22.7862	5.74143	-22.9928	6.92146	3.74376	3.28768
1477010464700000	-22.8335	7.02203	4.89917	0.678168	-0.430864	lidar	1.04949	-22.6991	7.063	-22.804	7.08393	3.8135	3.21431
1477010464750000	-22.6213	7.15581	4.90428	0.640232	-0.459069	radar	1.57752	-22.418	6.76159	-22.6117	7.24273	3.88106	3.14038
1477010464800000	-22.436	7.30311	4.89682	0.621527	-0.454565	lidar	0.28186	-22.5083	7.31524	-22.4161	7.39782	3.94647	3.06598
1477010464850000	-22.2078	7.42462	4.92483	0.567988	-0.519606	radar	2.63962	-22.0543	7.85452	-22.2173	7.54917	4.00974	2.99118
1477010464900000	-22.027	7.58753	4.93107	0.559423	-0.49986	lidar	2.12946	-22.1947	7.69478	-22.0154	7.69679	4.07087	2.91607
1477010464950000	-21.8435	7.75843	4.92601	0.569525	-0.434627	radar	5.74581	-21.6178	9.0351	-21.8105	7.84064	4.12989	2.84074
1477010465000000	-21.6362	7.90171	4.93616	0.55234	-0.429128	lidar	0.0929957	-21.6473	7.94	-21.6026	7.98072	4.18681	2.76526
1477010465050000	-21.4446	8.03848	4.92021	0.543487	-0.406824	radar	1.58687	-21.8637	7.78661	-21.392	8.11703	4.24166	2.68971
1477010465100000	-21.2149	8.0812	4.8667	0.491187	-0.444647	lidar	4.51564	-21.0853	7.83229	-21.1787	8.24957	4.29447	2.61417
1477010465150000	-21.0226	8.24095	4.8546	0.511365	-0.360584	radar	6.24536	-20.5503	9.28616	-20.9628	8.37833	4.34526	2.53871
1477010465200000	-20.8443	8.39328	4.85082	0.512965	-0.338217	lidar	3.01869	-21.0519	8.50983	-20.7444	8.50333	4.39406	2.46341
1477010465250000	-20.6039	8.50053	4.88475	0.475062	-0.381011	radar	4.47841	-19.9265	9.40847	-20.5237	8.62457	4.4409	2.38835
1477010465300000	-20.358	8.63332	4.93047	0.458788	-0.376758	lidar	1.35287	-20.21	8.68914	-20.3006	8.74206	4.48582	2.31358
1477010465350000	-20.158	8.76864	4.91122	0.469236	-0.318766	radar	1.6891	-20.2277	8.8532	-20.0753	8.85583	4.52884	2.23919
1477010465400000	-19.9574	8.87283	4.88815	0.455047	-0.317264	lidar	0.590369	-20.0633	8.86724	-19.848	8.96589	4.57001	2.16524
1477010465450000	-19.7556	8.99791	4.86872	0.462055	-0.27087	radar	1.28115	-19.9264	8.78179	-19.6186	9.07227	4.60937	2.09179
1477010465500000	-19.5323	9.0706	4.84841	0.435006	-0.28658	lidar	0.743931	-19.4861	8.96665	-19.3873	9.17499	4.64694	2.01891
1477010465550000	-19.2929	9.17606	4.87869	0.413522	-0.303552	radar	4.4265	-18.5719	10.2069	-19.1542	9.27409	4.68278	1.94666
1477010465600000	-19.0111	9.2607	4.93051	0.384024	-0.31903	lidar	6.01505	-18.6786	9.19191	-18.9193	9.36959	4.71692	1.8751
1477010465650000	-18.7924	9.34609	4.9192	0.365503	-0.326108	radar	1.69414	-19.2825	8.98189	-18.6827	9.46154	4.7494	1.80429
1477010465700000	-18.5401	9.44487	4.95131	0.350493	-0.32406	lidar	0.749706	-18.4242	9.46852	-18.4446	9.54996	4.78028	1.73429
1477010465750000	-18.2757	9.47129	4.97264	0.288916	-0.406877	radar	5.96586	-18.1634	8.72444	-18.2049	9.63492	4.80959	1.66514
1477010465800000	-17.9911	9.59445	5.05735	0.283134	-0.388399	lidar	3.616	-17.7736	9.72478	-17.9639	9.71643	4.83737	1.59691
1477010465850000	-17.747	9.68522	5.0544	0.284392	-0.34448	radar	2.86457	-17.2296	9.97767	-17.7214	9.79457	4.86368	1.52964
1477010465900000	-17.4753	9.79182	5.10876	0.278379	-0.330232	lidar	1.44364	-17.3436	9.88109	-17.4777	9.86936	4.88856	1.46338
1477010465950000	-17.2288	9.86592	5.11526	0.262456	-0.332263	radar	0.482335	-17.1554	10.212	-17.2328	9.94087	4.91205	1.39818
1477010466000000	-16.9598	9.98897	5.17282	0.266609	-0.307065	lidar	1.79086	-16.8876	10.145	-16.9868	10.0091	4.93421	1.33408
1477010466050000	-16.7063	10.0533	5.1772	0.249229	-0.31075	radar	0.089185	-16.5958	10.1078	-16.7396	10.0743	4.95507	1.27113
1477010466100000	-16.4579	10.1631	5.19987	0.252871	-0.288354	lidar	1.41156	-16.5153	10.3091	-16.4915	10.1362	4.97469	1.20937
1477010466150000	-16.2027	10.2282	5.20965	0.235105	-0.298373	radar	0.59416	-16.09	10.5824	-16.2424	10.1952	4.99311	1.14883
1477010466200000	-15.962	10.2587	5.18039	0.21031	-0.310096	lidar	0.450278	-16.006	10.1843	-15.9924	10.2511	5.01039	1.08956
1477010466250000	-15.714	10.3248	5.17369	0.205983	-0.288561	radar	0.260434	-15.7234	10.41	-15.7416	10.3041	5.02655	1.03159
1477010466300000	-15.4854	10.3245	5.1201	0.173437	-0.310177	lidar	1.51496	-15.5699	10.1904	-15.4899	10.3543	5.04166	0.974957
1477010466350000	-15.1958	10.3406	5.17549	0.128729	-0.369889	radar	7.92336	-14.2385	10.9109	-15.2376	10.4016	5.05576	0.919692
1477010466400000	-14.9345	10.3971	5.19227	0.120129	-0.358113	lidar	0.33588	-14.9365	10.4722	-14.9846	10.4462	5.06889	0.865828
1477010466450000	-14.6874	10.438	5.15417	0.126765	-0.297878	radar	6.54488	-14.724	9.63507	-14.7309	10.4882	5.0811	0.813394
1477010466500000	-14.439	10.4072	5.12082	0.0873456	-0.32731	lidar	2.0607	-14.4088	10.222	-14.4766	10.5276	5.09243	0.762418
1477010466550000	-14.1784	10.4337	5.12497	0.0762326	-0.31599	radar	0.608585	-13.9005	10.5238	-14.2218	10.5645	5.10293	0.712926
1477010466600000	-13.8806	10.5802	5.22238	0.111718	-0.253186	lidar	8.14921	-13.8049	10.9383	-13.9665	10.5989	5.11263	0.664944
1477010466650000	-13.6234	10.646	5.21145	0.130353	-0.190946	radar	2.05539	-13.3956	10.7857	-13.7107	10.631	5.12159	0.618496
1477010466700000	-13.3696	10.6474	5.19524	0.108185	-0.205989	lidar	0.545905	-13.3556	10.5517	-13.4545	10.6608	5.12983	0.573603
1477010466750000	-13.1062	10.673	5.20401	0.0951672	-0.212454	radar	0.235329	-12.9374	10.8137	-13.1979	10.6884	5.13741	0.530288
1477010466800000	-12.8512	10.7681	5.22309	0.113694	-0.178355	lidar	3.90431	-12.9591	11.0099	-12.9409	10.7138	5.14436	0.48857
1477010466850000	-12.5861	10.8199	5.23275	0.117981	-0.156359	radar	1.36259	-12.2518	11.2495	-12.6836	10.7373	5.15071	0.448467
1477010466900000	-12.3455	10.7898	5.19002	0.0869035	-0.183317	lidar	1.98287	-12.3713	10.6091	-12.426	10.7587	5.15651	0.409997
1477010466950000	-12.0863	10.8299	5.18757	0.0925783	-0.153923	radar	0.544487	-11.9352	10.9161	-12.1681	10.7783	5.16179	0.373177
1477010467000000	-11.8389	10.8943	5.18744	0.101634	-0.134588	lidar	1.93873	-11.9451	11.0515	-11.91	10.7961	5.16658	0.338022
1477010467050000	-11.5628	10.9141	5.20934	0.0909668	-0.140949	radar	2.68744	-10.9703	10.9676	-11.6516	10.8121	5.17092	0.304546
1477010467100000	-11.3298	10.9306	5.17526	0.0822491	-0.14281	lidar	0.842063	-11.4548	10.9407	-11.393	10.8265	5.17484	0.272761
1477010467150000	-11.0667	10.8587	5.1952	0.00260966	-0.286135	radar	9.88883	-11.3472	10.5111	-11.1342	10.8394	5.17836	0.242681
1477010467200000	-10.7791	10.8279	5.22174	-0.0238828	-0.299947	lidar	2.76951	-10.6009	10.6823	-10.8753	10.8509	5.18153	0.214317
1477010467250000	-10.5232	10.8245	5.21473	-0.0354924	-0.293616	radar	0.175526	-10.6563	10.8369	-10.6161	10.8609	5.18435	0.187679
1477010467300000	-10.2871	10.8197	5.18624	-0.0476158	-0.290986	lidar	1.00433	-10.4142	10.8747	-10.3569	10.8697	5.18687	0.162776
1477010467350000	-10.0344	10.8797	5.15602	-0.00537373	-0.179491	radar	6.7155	-9.90413	11.2255	-10.0976	10.8772	5.1891	0.139618
1477010467400000	-9.77575	10.9249	5.16761	0.00493329	-0.156572	lidar	1.94106	-9.83445	11.1032	-9.83809	10.8837	5.19106	0.118212
1477010467450000	-9.539	10.9092	5.13492	-0.00734981	-0.158476	radar	4.08406	-10.195	10.3498	-9.57852	10.8891	5.19278	0.0985664
1477010467500000	-9.28049	10.9332	5.14284	-0.00452247	-0.145929	lidar	0.607418	-9.3066	11.0348	-9.31887	10.8936	5.19428	0.0806865
1477010467550000	-9.03064	10.9163	5.12591	-0.0132538	-0.140066	radar	2.70967	-9.2226	10.3527	-9.05915	10.8972	5.19557	0.0645787
1477010467600000	-8.76954	10.9452	5.13858	-0.00707862	-0.124874	lidar	0.896146	-8.78899	11.0707	-8.79937	10.9001	5.19667	0.050248
1477010467650000	-8.52491	10.9048	5.11552	-0.0277348	-0.140158	radar	6.57099	-8.83914	10.0319	-8.53953	10.9023	5.19759	0.0376992
1477010467700000	-8.34616	10.8306	5.00662	-0.0616304	-0.170657	lidar	6.11742	-8.62045	10.6577	-8.27965	10.9039	5.19835	0.0269359
1477010467750000	-8.09176	10.8463	5.00698	-0.0482365	-0.130218	radar	1.3624	-7.91543	11.1157	-8.01974	10.905	5.19896	0.0179617
1477010467800000	-7.77354	10.8828	5.10168	-0.0339131	-0.106119	lidar	4.50858	-7.51971	11.0005	-7.75979	10.9057	5.19942	0.0107791
1477010467850000	-7.51012	10.8846	5.10438	-0.0242485	-0.0716922	radar	1.96799	-7.25987	10.6458	-7.49981	10.9061	5.19975	0.00539029
1477010467900000	-7.2393	10.8699	5.12341	-0.0307724	-0.0751276	lidar	0.518231	-7.15631	10.815	-7.23983	10.9063	5.19994	0.00179692
1477010467950000	-6.99623	10.9064	5.09777	0.000758751	-0.0050113	radar	3.59779	-7.39396	11.0181	-6.97983	10.9064	5.2	-7.84874e-15
